G4110_5183168,187
G4040_5108993975,9345
G4040_5119390976,4676
X0029_510303000002,4751
G4040_5102191660,1136
X0029_51015900000e,5617
G4040_5104796303,5782
X0029_510271000005,1971
X0029_510375000car,1503
G5420_5103240,229233
G4110_5152120,76
G4040_5114990328,3003
G4210_5106712,1367
G5420_5102790,15338
X0029_510348000001,3079
G5220_51093,85785
G4040_5113391259,2086
G4110_5109816,17059
X0029_510364000cou,22097
G4040_5111595055,3643
G4020_51119,10642
G4210_5171826,248
G4210_5141144,773
X0029_510324000008,27845
G4040_5114996063,4786
G4210_5118624,3
X0029_510315000Mas,6707
G4040_5114792603,2814
G4040_5105193495,2916
X0029_5101470000ba,15267
G4110_5163288,68
G5420_5101380,26873
X0001_515700000003,48184
G4110_5109016,25
G4040_5105993391,125003
G4020_51001,32560
G4110_5124752,51
X0029_510393000ber,4672
G5420_5100540,17087
G4210_5153832,21
X0059_51ha-ro,134696
G4040_5118396207,2651
G5420_5100930,3120
X0029_510366000aqu,21872
G4110_5169936,118
G4040_5106594983,7517
X0029_510415000002,13955
G4110_5147208,364
X0029_510216000003,2491
G4040_5105194135,3413
X0029_510144000boo,7590
X0029_510294000Cal,10054
G5220_51047,84854
G5200_5107,764292
X0029_510321000Jac,858
G4040_5116395799,4691
G5220_51039,85302
X0029_510279000004,2920
X0029_5100840000cl,64251
G4110_5101528,3359
G4040_5109790552,1038
G4020_51570,17283
X0029_510258000sch,971
G4210_5152968,376
G5420_5100300,75754
G4040_5104991370,2386
G4110_5142264,45
G4210_5183056,32
G4210_5149998,1938
G4040_5103196087,7678
G5210_51012,206180
X0029_510030000pas,10420
G4210_5104904,24
G5420_5101980,22500
X0001_518200000002,67967
X0005_5176000006,28255
X0029_510048000meh,3128
G4110_5181280,7853
G4040_5110994759,4390
G5220_51099,80585
G4110_5126496,23312
G4020_51017,4248
G4210_5125136,57
G4040_5151090020,158309
X0029_510234000003,29365
G4040_5108990944,8331
G4020_51023,33440
G4040_5111193927,1708
G5220_51027,86346
G4040_5118393895,1055
G4040_5111190512,1332
X0029_510271000001,2247
G4110_5161208,1108
G4020_51640,6402
G4210_5144048,13014
G4040_5106795431,8364
G4210_5187960,11652
X0029_510138000riv,4654
G4040_5103595087,7544
G4020_51053,28686
X0029_510342000swo,2492
G4020_51117,30726
G4020_51003,108819
G4110_5160296,14
G5210_51034,222490
G4210_5162264,6731
G4210_5124208,18
G4210_5117776,373
G4210_5111464,43720
G5420_5102730,12151
G4040_5114390592,10053
G5210_51014,220883
G5220_51081,80686
G4210_5177856,276
G4210_5135912,4578
G4210_5167704,521
G4210_5120768,123
G4210_5141624,52
G4040_5100791499,2764
G4020_51161,94103
X0029_51001200000C,54027
X0029_510207000sha,1072
G4110_5175024,595
G4210_5121088,72791
X0001_518200000001,68884
G5220_51073,85128
G4210_5131808,586
G4210_5176272,9546
G4040_5117594855,2017
G4110_5175216,24660
G4210_5173624,11
G4210_5102064,413
X0005_5173000005,4281
G4040_5116590736,13710
G5220_51031,83010
X0029_510246000007,2858
G4110_5179472,98
X0029_510141000006,1306
G4110_5142424,538
X0029_510015200jac,2906
G5220_51061,83977
G4040_5116594287,9782
G4040_5106995927,17006
X0029_510313000gai,68946
X0029_510108000002,2560
G4210_5187410,22469
G4210_5146456,8
G4040_5111190192,1964
G4210_5128688,10781
G4210_5167331,936
G4040_5104194575,72823
G4110_5157688,3969
X0029_510183000col,14196
G4040_5106993663,12604
X0029_510108000004,2375
X0029_510313000occ,61258
G4210_5187333,10883
G4210_5146328,3964
G4040_5118190624,1501
G5220_51002,84193
G4210_5129008,6356
G4040_5106390576,2700
G4210_5167352,496
G4110_5147672,80970
X0029_510183000ash,12912
G5210_51033,213745
X0005_5173000004,4695
G4040_5100191796,3607
X0029_510246000009,3498
G4040_5103790712,1871
G4110_5127824,168
G4110_5102040,99
G5420_5103300,99122
G4040_5116991426,3823
X0029_510015200cov,1440
G4040_5108391686,3614
G5210_51009,216581
G4210_5131952,41
G4040_5108590096,12975
G4210_5176416,18386
G4110_5176432,91383
G4210_5173376,25
G4210_5101752,11
G4210_5120436,4845
G4040_5112596283,3123
X0001_518200000007,66682
G4040_5107396471,9144
G4040_5108796079,73309
G5220_51007,83756
G4040_5103595071,3723
G4020_51830,15034
G4020_51101,16985
G4040_5109394839,8342
G4020_51600,23312
G4210_5177925,188
G4040_5108594631,14361
G4210_5136216,124
G4040_5100191346,3687
G4210_5171264,110
G4040_5112193013,14225
G4210_5107976,49
G4210_5140216,102
G4020_51107,405312
X0029_51001200000B,50201
G5210_51019,208821
G4110_5173904,2773
G4040_5111791703,4523
G4040_5103596007,8124
G5220_51011,87925
G4210_5117680,2668
G4040_5117995407,21711
G4210_5111470,17952
G4040_5165093827,135169
G4040_5118593439,6276
G4020_51033,30581
G4040_5117390104,3956
G4040_5110790488,47592
G4210_5143464,12065
G4210_5187408,1632
X0029_510342000nor,2457
X0029_510138000cun,4900
X0029_510201000ver,59381
G4110_5159384,125
G4040_5112593427,2836
G4210_5162738,1791
G4040_5102795775,1862
G4040_5102390048,6162
G4210_5124496,16499
X0029_510234000002,26676
G5220_51054,88762
G4040_5111395383,3402
G4110_5154904,1075
G4020_51127,22310
G4110_5155592,2
G4040_5103394423,8250
G4020_51091,2202
G4020_51065,26873
G4210_5129712,18
G4020_51005,15030
G4020_51680,80970
G4040_5108191384,2310
G4040_5108590200,16554
G4040_5115390928,66983
G5420_5102940,60867
G4210_5104920,324
G4040_5114792573,2797
G5420_5102010,37107
G4020_51171,43441
X0005_5176000002,23943
G4040_5102794151,3400
X0001_518200000004,63008
X0029_510048000stu,4639
G4110_5110072,24
G4040_5111791403,2096
G4040_5154090780,47217
G4040_5107793479,4384
G4040_5104794079,7547
G4210_5153030,3888
G4110_5109208,12
G4040_5101794695,444
G4210_5182371,11413
G4210_5149656,1617
X0029_510415000004,11342
G4040_5107591532,4032
X0029_510216000001,1615
G4110_5137288,36
G5420_5103370,22728
X0029_510294000Wes,10166
X0029_510144000bla,8134
G4040_5116590080,22000
X0029_510321000Pie,1955
X0029_510279000003,3893
G4040_5105990464,126971
X0029_5100840000mi,72378
G4110_5110296,522
X0002_51alcov,20683
G5420_5101320,70070
X0029_510258000shi,2042
G4110_5164000,94961
X0029_510393000wen,2860
G4210_5153944,2030
X0059_51fr-so,25844
G4040_5113191708,3435
G4040_5100591016,1409
X0029_510366000geo,20040
G4110_5168000,99122
X0029_510315000Clo,7284
G4040_5106790392,7504
G5200_5103,771649
G4040_5110995015,4958
X0029_5101470000ga,12712
G5220_51049,82234
G4040_5109395727,6461
G5420_5103520,30539
G4110_5113784,821
G4040_5105190880,2267
G4110_5116992,620
G4040_5102596103,1994
G4040_5110591847,4360
G4040_5103395271,4907
G4210_5173760,4090
G4040_5102396159,6596
G4040_5101796399,1277
G4210_5142104,139
X0029_510327000005,2357
G4210_5119560,8766
G4210_5106728,5648
G5420_5102310,12294
X0029_510348000006,4259
G4040_5103796223,1976
G4040_5118190848,1489
G5210_51008,215341
G4040_5109991080,4210
G5220_51019,83844
G4040_5162093643,8015
G4110_5159336,964
X0029_510364000bat,18600
G4040_5109795631,1064
G4110_5123648,1583
X0029_510303000005,6318
G4040_5109194743,1172
G5210_51007,219734
G4040_5113591710,2920
X0029_510271000004,2711
X0029_510375000bcp,890
G4040_5116992026,4332
X0002_5100fai,1172766
G4110_5128544,46
G4040_5119794183,3873
G4040_5103594175,5370
X0029_510313000col,125811
G4110_5125408,1064
X0029_510183000bea,16600
X0029_510165000002,3751
X0029_510342000moc,1973
G4020_51650,135169
G5220_51009,86118
G4040_5107395047,8286
G4110_5186720,27912
X0029_510051000kno,3351
G5420_5101650,23472
G4040_5161093531,14309
G4210_5113512,596
G4020_51820,22300
G4020_51760,229233
G4020_51710,244300
X0029_510225000CAT,51201
G4210_5176912,33
G4040_5108590824,15928
G4210_5134304,391
G4040_5114591415,4751
G4020_51195,38032
G4210_5147352,92
G5420_5101710,19734
X0029_510066000por,7347
G4110_5156096,10
G4040_5108793511,62325
G4040_5101190054,3250
X0029_510339000001,15447
G4210_5110856,36
G4040_5117993687,19874
G4210_5159752,15
G4040_5114195735,3675
X0029_510207000ste,2639
G4110_5130496,694
G4110_5144696,2210
G4040_5102795167,2576
G5420_5101050,51935
X0029_510246000005,2492
G4210_5100484,184
G4110_5112904,5
X0029_510378000wak,1340
G4040_5106795743,7275
G5210_51004,217544
G4040_5103593551,5150
G4210_5188240,140
G4210_5144620,1883
G4040_5117395479,3905
G4020_51750,17833
G4040_5118793831,9727
G4040_5109190368,591
G4040_5100191646,3209
G5420_5102360,41038
G4210_5106216,7458
G5420_5103000,94961
X0029_510364000sal,17049
G4040_5112193113,14889
X0029_510171000Mon,6151
G4040_5113191258,1513
G5220_51021,82128
G4040_5115991871,2036
G5400_5102220,7205
G4040_5110591247,3837
G4210_5112915,196
G4210_5172080,134
G5210_51021,219879
G4110_5101000,158309
G5420_5104080,38032
X0029_510371000nan,12000
G4210_5174384,18
G4040_5111792003,4573
X0029_510324000005,24174
G4210_5142568,2753
G4210_5126656,56
G4040_5114591865,6314
G5220_51063,82173
G4040_5113591860,2483
X0029_510291000006,3417
G4020_51133,12151
G4040_5116991876,3952
X0029_510141000001,1052
X0029_5103710000la,4298
X0029_51025200000F,14073
X0001_515700000005,48423
G5420_5103640,134683
G4040_5105995191,139498
X0005_5181000001,46990
G4110_5178192,11
G4210_5155752,15423
G4210_5129628,18967
G4210_5148520,9656
G4210_5180165,8955
G4040_5101190985,2245
X0029_510105000ste,9543
X0029_510408000001,11803
G4110_5141272,199
X0029_510282000001,10494
X0029_510144000uni,2708
G4040_5110994375,3646
X0029_510315000Ing,6747
G5220_51071,81977
X0029_510258000fab,1135
G4210_5103528,336
G4040_5107794959,4396
G4210_5160840,151
G4110_5108120,15
G5210_51029,205899
G5420_5100840,348500
X0029_510087000buc,2936
G4040_5106195599,15552
G4210_5183568,238
G4210_5150104,199
G4040_5108391236,3762
G4040_5117791008,21900
G4040_5155090812,242647
X0029_510030000sou,9352
X0029_510351000003,7506
X0029_510021000003,5834
G5420_5102250,405312
G4040_5110793415,62787
G4040_5110391691,1963
G5220_51017,86202
G4110_5160488,9
G4210_5168885,112
G4210_5117632,314
G4020_51075,23472
G4040_5112791557,5272
G4210_5139448,18008
X0029_510327000003,1069
G4040_5111792303,4707
G4210_5171072,35
G5420_5104020,15034
X0029_510018000001,2445
G4040_5118196023,986
G4210_5107448,18
G5420_5102820,36501
G4110_5143176,112
G5220_51094,86552
G4110_5183600,304
G4040_5119591738,10015
G4040_5103390440,3924
G4040_5114792583,1851
G4210_5120240,821
X0029_510405000004,3048
G4110_5170096,1504
G4210_5155272,19789
X0029_510309000002,21849
X0029_510291000003,3917
X0029_5101470000sh,14074
G4040_5108391386,4819
G4040_5104595703,1202
G5420_5101470,88054
X0029_510273000003,1729
G4110_5136008,190
G4040_5110391541,2494
G4040_5117191727,7441
G4210_5155400,715
G4020_51137,36501
X0029_510398000001,2602
X0029_510366000gar,20164
G4110_5177568,1214
G4210_5186336,11
G4210_5151192,17721
G4040_5100593527,2771
G5220_51044,88534
X0029_510321000Sto,1220
G4040_5102191510,1139
G4110_5165008,7593
X0029_510273000001,2060
X0002_51yorpc,80410
G4110_5187072,921
G5420_5101230,23312
G4040_5113591560,3897
X0029_510411000for,4321
X0029_510387000nor,6008
X0029_510177000004,4467
G4110_5136648,24197
G4210_5151208,2195
G4040_5106994967,14646
G4040_5100594015,2768
G4020_51079,19734
G4110_5126416,619
X0029_510352000chi,4823
G5420_5102400,12646
G4210_5104088,24095
G4040_5170094851,179582
G5220_51098,85542
X0029_510231000reh,1409
G5420_5102100,25983
G4110_5121344,40668
X0005_5176000004,24336
G4040_5106394343,3119
G4020_51550,242647
X0029_510228000300,6013
G4210_5123008,6
G4040_5110194479,4062
G4210_5175040,1209
G4040_5103394583,5796
G4210_5143224,98
G5220_51026,75216
X0005_517000000N,59178
X0029_510231000lov,1734
G5420_5103150,34113
G4110_5134176,17
G4040_5116196439,18214
X0029_510378000cou,1093
G4210_5103320,43392
X0029_510306000006,2914
G5220_51056,88283
X0029_510151000003,5676
G4040_5105994543,117752
X0029_510342000sou,1767
G4210_5187380,6535
G4210_5143430,8565
G4210_5126128,4703
G4210_5164560,2440
X0029_510201000tuc,66931
G4110_5185600,65
G4040_5116394143,4501
G4210_5114904,85
G5210_51039,217104
G4020_51145,29253
G4040_5107393735,6912
X0029_510264000sou,48436
G5220_51078,81354
X0029_510075000dra,1971
G4210_5136445,645
G4040_5100791199,2445
G4210_5178264,515
G4040_5118596295,7083
G4110_5147528,2761
G4020_51155,34113
G4210_5141016,12
G4210_5106512,259
G4040_5105391522,6255
G4040_5119793471,4724
G4040_5117993535,20801
G5210_51040,210775
G4210_5123732,5362
X0029_510075000cou,1730
G5420_5102580,14812
G4210_5114440,71937
G5220_51076,83912
G4040_5113391409,2432
X0029_510212000005,4305
G4040_5107390008,7788
X0029_510225000BLU,75940
G4210_5150856,36102
G4210_5175680,26
G4210_5127232,143
G4210_5104872,811
G4210_5143420,1039
G4040_5117394895,4864
G4110_5100724,58
X0029_510246000008,4661
G4020_51045,5103
G4040_5108391536,5252
X0005_5171000002,49335
G4040_5103195503,7686
G5220_51032,84009
G4020_51610,14309
X0029_5100152clifw,766
G5220_51058,84159
G5200_5108,784184
G4020_51720,3969
G4110_5112808,800
G4210_5147064,17172
X0029_510337000nat,4286
G4040_5118795807,6543
G4020_51059,1149439
G4040_5106995647,14110
X0029_510285000002,4347
G4040_5111395223,4139
G4110_5148968,17548
X0029_510177000001,3662
G4210_5165744,1435
G4210_5126875,33643
G4210_5109752,289
G4210_5170528,60
G4040_5100991350,6717
G4110_5116608,17225
X0029_510201000car,6821
G4210_5130384,199
G4210_5166672,60621
G4210_5139064,13415
X0029_510333000win,18090
X0029_510009000sam,18114
G5420_5102880,17660
X0029_510351000001,6967
G4210_5108472,17220
G4020_51083,34295
G5220_51086,85072
X0029_510030000mid,12162
G4040_5114792563,3116
G5220_51096,86625
X0029_510387000sou,6543
G4110_5163928,13
G4210_5158312,648
G4210_5131912,576
G4210_5150568,19675
G4210_5184632,1875
X0029_510102000ccr,2128
G4020_51590,40668
G4020_51193,17873
X0029_510288000Blu,2560
G4020_51790,24660
X0029_510408000002,9094
X0029_510126000mou,132547
X0002_51arlfc,250743
X0029_510258000roc,2707
X0005_5181000002,43982
G4040_5117191577,6366
G4020_51069,88054
G4210_5131488,632
G4210_5157531,2844
G4110_5175344,1276
X0029_510267000002,52171
G4020_51067,56231
X0029_510105000ced,6942
G4210_5180120,3670
G4210_5148450,21077
X0029_510126000sul,129238
X0029_5101140000sl,2831
G4110_5147144,178
G4040_5112595755,2744
X0029_510291000002,5667
G5220_51036,82197
G5200_5101,763933
X0005_5181000010,44773
X0029_51025200000D,14240
X0029_5100330000wi,1186
G4110_5161832,30791
G5210_51022,213926
G4210_5171040,91
G4210_5112136,15
X0029_510324000003,23154
G4210_5142664,4556
G4210_5174470,5166
X0029_510228000700,4809
G4040_5113991712,5063
G5220_51088,82658
X0029_510352000sal,3878
X0029_510009000riv,18882
G4040_5103795351,1821
X0029_510342000cle,2138
G5420_5100090,108819
G4110_5125008,183
G4110_5133648,349
G4020_51085,106537
G5420_5100960,17283
G4040_5108593887,17764
X0029_510306000008,1928
X0029_510024000wre,2770
G4210_5101912,42240
X0029_510378000wav,260
G5420_5103090,38292
G4040_5100192096,4170
G4210_5152536,307
G4210_5179768,358
G4210_5138032,7179
X0029_510060000con,6708
G4110_5169456,471
G5420_5102640,179582
X0029_510339000003,16442
G4210_5109188,20254
G4020_51015,75754
G4210_5149144,7784
G4040_5167894275,7205
G4040_5118594927,7856
X0029_510225000LEE,42472
G4040_5104991670,2387
G4110_5141832,111
G4110_5168496,3710
X0029_510060000alt,8532
G4040_5117192027,6815
G4040_5107396231,5232
G4040_5104394703,4036
G4040_5113391859,2530
G5210_51017,216566
G4040_5117993783,20945
G4210_5113624,196
G5420_5102490,10642
G4040_5104390256,1512
G4210_5147496,98
X0029_510337000sou,4666
G4040_5104591024,274
G4040_5100991800,5281
G4020_51115,8760
G5420_5100152,15030
X0029_510384000bay,63362
G5220_51034,88178
G5420_5101190,5408
X0029_51024900harm,2407
G4110_5145512,7205
G4110_5139224,603
G5420_5103210,7360
X0029_510375000den,708
G4110_5181072,16532
X0029_510303000004,5959
X0029_51015900000c,6101
X0029_510249000sal,1711
G4110_5176256,993
G4110_5133232,440
X0029_510375000cla,1165
G4110_5117376,48
G4040_5102191210,1567
X0029_510294000Sta,8310
X0029_51015900000w,5044
G4040_5104396367,2398
G4040_5102793679,3881
X0001_515700000007,127050
G4040_5110190016,7294
G4210_5147296,11319
X0029_510333000vin,18088
X0029_510384000lyn,57973
G4110_5186160,15034
X0029_510060000bro,7605
G5420_5101560,6402
G4210_5113635,259
G4210_5149336,87
G4020_51800,91383
X0029_510225000ASH,41468
G4040_5116991276,3122
G4110_5181024,325
G4020_51011,15814
G4040_5109794863,1264
G5220_51014,84108
G5420_5101800,135169
X0029_510060000spr,10211
G4110_5105544,6560
G4040_5100395607,20534
X0029_510339000005,15886
G4210_5109248,13805
G4040_5102991212,2029
G4210_5157368,152
G4210_5179950,23804
G4210_5138504,356
G4040_5168594476,17548
G4040_5116991576,3282
G4020_51036,6965
G4110_5108888,441
G4040_5100191196,2912
X0029_510024000fal,3915
X0029_510306000007,2246
G4210_5101640,203
G4040_5105790720,2554
X0029_510378000bla,1289
G4040_5116196183,17996
X0029_510285000004,5248
G4110_5108152,2781
G4040_5106190688,13324
G4040_5104795895,9500
X0001_515700000006,117050
G5420_5102370,13208
X0029_510009000sco,17298
X0029_510352000nor,4281
G4040_5110790022,42105
G5220_51022,80690
X0029_51003300000m,444
G4020_51043,14511
G4110_5121184,75
G4210_5170715,23
G4210_5111224,7338
G4040_5110794247,42493
X0029_510324000007,28154
G4210_5142680,14090
G4210_5174592,31793
X0029_510228000600,4680
G4040_5104991220,1767
G4020_51081,11403
X0029_510126000dra,125942
G5420_5103460,25290
X0029_5103710000ef,1485
G4110_5140536,45
G5220_51066,77597
G5210_51001,213793
X0029_510291000004,4910
G4040_5109594063,15182
X0005_5181000008,41088
X0029_51025200000B,13703
G5420_5103710,91383
G4040_5119196047,7982
G4210_5131504,6
G4210_5157560,7859
X0029_510177000006,5748
G4110_5151512,154
X0029_510267000004,48108
G5420_5100690,29911
X0029_510105000sal,9125
G4040_5118391000,796
G4210_5180029,4904
G4210_5148445,148
X0029_510288000Dan,3499
G4040_5112590732,3403
G5220_51068,84808
X0029_510408000004,9979
X0029_510126000lee,129705
G4020_51630,29059
G5420_5103780,11202
X0029_510258000mon,374
X0001_51560000000c,54004
X0005_5184000004,7147
X0029_510387000hap,9727
G4110_5155848,389
G5210_51031,227041
G4040_5115594551,6717
G4210_5158472,36748
G4210_5132320,403
G4040_5101991509,11660
G4210_5150312,182
G4210_5184368,31262
X0029_510102000sim,1240
G5420_5100810,242647
X0029_510351000002,8054
X0029_510009000jac,18399
G4210_5108708,1844
X0029_510030000riv,11980
G5220_51016,88016
G4040_5108990288,7889
G4040_5106390992,2781
G4040_5107994690,5110
G4020_51141,17660
G4210_5122576,332
G4210_5170520,25
G4110_5180272,107
X0029_510201000win,9779
X0029_5100330000ws,1007
G5420_5103930,22300
G4210_5122064,464
G4210_5168480,4
G4210_5139259,7030
X0029_510333000cav,18802
G4210_5146760,7906
X0029_510337000ker,4586
G4040_5115395133,66652
G5220_51001,84127
G4040_5110790656,51274
X0029_510132000mar,16820
X0029_510285000003,5464
G4110_5117440,3102
X0029_510183000mec,14236
G4020_51047,51935
G4210_5165776,2841
G4210_5126944,41
G4040_5104790640,6316
X0029_510246000006,4006
G4040_5113991562,5503
X0005_5171000003,48168
X0029_510015200boi,2023
G4020_51019,78965
G4110_5161896,28
G4040_5119591588,10711
G4210_5151362,85
G4210_5175702,15136
G4210_5129040,853
G4040_5109795903,2637
G4040_5119793615,4576
G4040_5171094875,244300
G4210_5104856,47
G4210_5135640,127
G4110_5144520,615
G5210_51024,204673
G5220_51006,81184
G4210_5123584,748
X0029_51007500redo,1893
G4040_5100395567,17127
G4040_5153090556,6477
G4020_51099,26679
G4210_5114544,3912
G4040_5118594887,10765
X0029_510212000004,3214
G4210_5137032,15000
G4210_5178532,58
G4110_5171776,1750
G4210_5137432,62
G4210_5106424,69
G4210_5114744,25838
G4040_5108995295,9284
G4040_5117191877,8673
G5220_51012,86589
X0029_510264000nor,61721
G4040_5114195039,4068
G4040_5118595767,9220
X0029_510075000p/a,1728
X0029_510342000hon,3286
G4210_5187312,41880
G4210_5143424,9951
G4210_5126384,121
G4210_5164976,130
G4020_51165,81138
X0029_510201000thr,73170
G4110_5140088,474
G4040_5159593491,5408
X0005_517000000C,54515
G4040_5106593607,6724
G4040_5102992106,3365
G4040_5110993767,7552
X0029_510231000bea,1965
G4110_5100180,28
G4040_5177095363,99122
G4210_5103000,236434
X0029_510306000005,5501
G5210_51006,221384
X0029_510151000001,9258
G4040_5102594639,3114
G4040_5119991440,13935
X0029_510228000200,4240
G4210_5123776,1
G4210_5175376,30872
G4210_5143352,9968
G4040_5117790760,17177
G5420_5102910,30791
X0029_510352000atk,4179
G4210_5104392,134
G5220_51024,83557
G4040_5105796027,2025
X0029_510231000meh,3883
G4110_5116000,242647
X0005_5176000007,29544
X0029_510411000eas,5208
G5420_5100390,6334
X0029_510267000005,48667
X0029_510177000003,4135
G4110_5170800,197
G4040_5107994719,4161
G4210_5151432,102
G4040_5105391672,4542
G4110_5177792,1481
G5420_5100750,11953
G4040_5112594883,2707
X0029_510321000Wak,1507
X0029_510273000002,2459
G4110_5151448,111
G5420_5103390,81138
X0002_510wcnc,42001
G4110_5169792,10
G4210_5155448,152
G4040_5107995487,6097
G5420_5100450,17059
X0029_510411000bla,5094
X0029_510366000roc,21695
G4110_5111560,50
G4040_5108391836,5931
G4210_5185608,28
G4210_5151096,19
G5420_5103510,43441
X0029_510405000002,7615
G4110_5101672,1809
G4020_51730,30791
G4040_5106790320,8133
X0029_510309000001,16267
G5210_51002,214265
X0029_5101470000re,14378
G5220_51052,88257
X0029_510288000May,3858
G5220_51043,89792
G4110_5108584,63
G4110_5156000,179582
G4210_5121008,433
G4040_5105795751,3309
G4040_5102991956,2943
X0029_510018000005,2760
G4210_5108200,2914
G4110_5135000,135169
G5420_5101860,53558
G4040_5104190248,70373
G4210_5166032,15
G4210_5127264,4446
X0029_510177000008,2592
G4110_5120160,1354
G4040_5104390544,3068
X0029_510132000sco,16236
G4020_51031,55406
X0029_510285000005,4632
X0029_510337000wal,4964
G4210_5147224,142
G4110_5131968,27
X0029_510018000003,2761
G4040_5116595095,15026
G5220_51059,85066
X0005_5171000004,48310
G4020_51185,41201
G5220_51033,86054
G4110_5170752,15
X0029_510249000pin,2067
G4110_5137336,1084
G4210_5103656,5
G4210_5170352,45
G4040_5100791799,2763
G4040_5106393959,3026
G4210_5175504,393
G4210_5126736,2447
G4040_5115390480,72430
G5220_51075,81788
X0029_510075000sax,969
G4040_5118396263,3238
G4210_5123392,12176
G4210_5139916,328
G4210_5107400,27
G5210_51018,205362
G4040_5107591682,5587
G4210_5137544,72
G4210_5178688,11396
G4020_51131,11826
G4040_5103794431,2474
G4040_5103190032,8507
G4040_5100395311,18570
X0029_510072000003,2139
X0029_510264000cen,56321
G5220_51079,94307
G4110_5120752,14506
X0029_510060000sun,7692
G4210_5116096,21411
G4110_5118448,17283
X0029_510201000fai,62429
G5420_5100120,158309
X0029_510384000pri,66741
G4210_5125877,4136
G4210_5164288,258
G4040_5101390072,236434
G4040_5115796199,1515
G4210_5187240,16299
G4020_51683,41038
G4040_5106790432,7590
G4210_5143392,919
X0029_510342000elk,2013
G5220_51055,80540
X0029_510024000pin,3671
G4040_5109595159,15446
G4110_5105912,228
X0029_510231000bro,1324
G5220_51025,85715
X0005_5168000003,19555
G4210_5122472,10959
G4040_5105994207,129526
G4020_51177,134683
G4020_51021,6334
G4110_5107480,3599
X0005_5176000008,27839
G5220_51097,84199
G4040_5111995559,4066
G4040_5108191234,1558
G5210_51011,211080
G4040_5115396455,67521
G4210_5103512,644
G4110_5167000,229233
G4020_51181,6459
G4040_5114194591,3858
G4040_5103190504,6701
G4040_5115590904,7295
G4210_5157870,29
G4210_5131608,2169
G4210_5151544,237
G4020_51770,99122
X0029_510411000wes,4274
G5420_5100360,78965
X0005_5181000006,44198
X0002_510jcwc,91063
G4040_5110391241,1618
G4110_5116880,88
G5420_5101260,1149439
X0029_510216000005,2489
G4110_5183680,22300
G4040_5167093915,22500
X0029_510126000spr,122664
G5200_5106,771742
G5220_51045,90593
G4040_5105196407,3104
G4040_5118395975,1343
G4040_5113791861,8939
X0029_510366000har,24793
G4040_5101195083,3687
X0029_510102000pot,1439
G4110_5158696,1041
X0029_510398000005,3109
G4210_5155000,58
G4040_5103195623,7851
G4020_51143,60867
G4110_5117504,160
G4040_5109195935,439
G4020_51105,23723
G4040_5101595791,10602
X0029_510306000003,2781
X0029_510151000004,8402
G4040_5169094537,12646
G4040_5116193911,19431
G4110_5139528,116
G4040_5114990472,1369
G4210_5121016,696
G4210_5170704,32
G4210_5110776,19200
G4040_5111596335,3002
X0029_51003300000c,753
G4040_5111994023,2436
G4040_5113391709,2261
G5220_51095,83100
G4110_5141656,18
G4210_5108264,146
G4040_5114995343,8173
X0029_510009000rio,19219
G5420_5102850,23862
G5220_51087,85517
G5210_51010,215635
X0029_510294000Ban,6397
G5420_5103180,17833
G4110_5188000,5810
G4040_5113991262,4288
G5420_5101170,28686
G4110_5111032,6477
G4040_5109795527,1008
G4040_5119196415,6884
G4040_5110591547,5987
G4040_5117794231,20000
G5420_5100180,12970
X0029_510384000cen,68943
G4040_5107196287,5111
G4040_5118794919,6013
G4040_5116396215,6027
G4210_5113720,25175
G4040_5173095035,30791
X0029_510075000key,851
G5420_5102520,98495
X0029_510212000003,2925
G5220_51077,87075
G4020_51670,22500
G4040_5116794191,13928
X0029_510051000pra,2533
G4110_5134064,812
G5420_5101590,16760
G4210_5123984,10091
G4210_5137380,65
G4210_5105200,64
X0029_510225000ALG,41774
G4020_51095,76032
G4040_5163093651,29059
G4210_5150136,2546
G5210_51015,214897
G4020_51183,11202
G5420_5102610,22310
G4210_5109064,1068
X0029_510348000005,4085
G4110_5134240,249
X0029_510066000mat,5783
G4040_5111194647,3883
G4210_5152408,48
G4040_5107591382,3861
G4020_51775,25290
G4210_5102248,1925
X0029_510378000sto,813
G5420_5103130,461903
G4040_5119396255,10101
X0029_510306000004,1793
G5220_51057,86239
G4040_5106793703,8384
G4040_5117794311,19966
X0005_517000000S,52378
G4040_5105995999,129374
G4110_5160680,158
G5420_5100990,5653
X0001_51560000000s,50697
G4040_5105391822,7076
G4210_5165128,4472
G4210_5126592,11974
G5420_5100060,32560
G4040_5158091020,5653
G4040_5115795063,1653
G4110_5103368,6602
X0029_510231000ply,273
G5420_5102120,14302
G5420_5102390,17548
X0029_510352000roy,3518
G4040_5112192713,15514
G4020_51678,7205
G5220_51089,85482
X0029_510228000500,4986
X0029_510371000hol,12135
G4040_5117795543,16996
G4210_5142746,16453
X0029_510324000001,24157
G4210_5174848,613
G4210_5171625,2143
G4040_5100991200,6408
G4210_5121872,16
G4110_5129744,29059
X0029_510249000jam,2437
G5220_51035,86807
X0005_5181000009,43159
G4040_5113991412,4281
X0029_510291000001,3492
X0029_510126000hun,126475
G4040_5119991740,11535
X0029_5101140000er,2894
G4040_5108391986,4549
G4210_5180016,76
G4020_51191,54005
G4210_5148376,48580
G4020_51595,5408
G5420_5100720,6965
X0029_510105000jef,7546
G4110_5148488,23
G5210_51028,204927
G4110_5118400,3299
